x,y,z,Doppler
0.06834276,0.1590942,-0.021028543,0.36213648
-0.03154281,0.16150793,-0.057828493,-0.36213648
0.06308562,0.16253142,-0.0052571357,0.24142432
0.019714259,0.2155406,-0.026285678,-0.24142432
-0.042057086,0.16397043,-0.042057086,-0.24142432
0.06308562,0.16261642,0.0,0.36213648
0.02759996,0.11122899,-0.06308562,-0.36213648
-0.03154281,0.16489485,-0.04731422,-0.36213648
0.04731422,0.11781281,0.03154281,0.24142432
-0.03154281,0.16489485,-0.04731422,-0.36213648
0.02759996,0.12634489,0.019714259,0.24142432
0.06308562,0.16253142,0.0052571357,0.24142432
-0.042057086,0.16397043,-0.042057086,-0.24142432
-0.02365711,0.12860107,0.0039428514,-0.24142432
0.052571356,0.16556391,0.015771406,0.24142432
0.03154281,0.1695229,-0.026285678,0.24142432
-0.03154281,0.16631341,-0.042057086,-0.24142432
-0.02759996,0.1278129,-0.0039428514,-0.24142432
0.057828493,0.16321018,0.021028543,0.24142432
0.04731422,0.16714223,-0.015771406,0.24142432
-0.010514271,0.17283271,-0.021028543,-0.24142432
-0.019714259,0.12908371,-0.007885703,-0.24142432
0.04731422,0.16734865,-0.013142839,0.24142432
-0.010514271,0.17283271,-0.021028543,-0.24142432
-0.057828493,0.16380177,-0.015771406,-0.24142432
-0.052571356,0.16422306,-0.026285678,-0.36213648
0.04731422,0.16780233,0.0052571357,0.24142432
-0.03154281,0.12597522,-0.015771406,-0.24142432
-0.03154281,0.12671348,0.007885703,-0.24142432
0.042057086,0.16919652,-0.0052571357,0.24142432
-0.042057086,0.16631341,-0.03154281,-0.24142432
-0.035485666,0.12585175,0.0039428514,-0.24142432
0.03154281,0.17082216,0.015771406,0.24142432
0.073599905,0.29394218,-0.036799952,0.36213648
-0.036799952,0.16219097,-0.052571356,-0.24142432
-0.05125707,0.12029384,-0.0039428514,-0.24142432
0.042057086,0.16919652,0.0052571357,0.24142432
-0.052571356,0.16329482,-0.03154281,-0.24142432
0.042057086,0.16854186,0.015771406,0.24142432
-0.03154281,0.12541866,-0.019714259,-0.24142432
0.035485666,0.12566632,0.007885703,0.24142432
-0.035485666,0.1243606,-0.019714259,-0.24142432
0.06834276,0.16047792,0.0,0.24142432
0.042057086,0.16927817,0.0,0.24142432
-0.039428517,0.12473505,0.0,-0.24142432
0.06439991,0.29837197,0.0,0.36213648
-0.039428517,0.12448554,0.007885703,-0.24142432
-0.052571356,0.16497864,-0.021028543,-0.24142432
-0.039428517,0.12417294,0.011828555,-0.24142432
0.04731422,0.16780233,-0.0052571357,0.24142432
-0.039428517,0.12467272,-0.0039428514,-0.24142432
0.052571356,0.16623029,-0.0052571357,0.24142432
-0.03154281,0.12695862,0.0,-0.24142432
-0.04731422,0.16581413,-0.026285678,-0.24142432
-0.04337137,0.122851335,0.011828555,-0.24142432
0.04731422,0.16788466,0.0,0.24142432
-0.078857034,0.15234998,-0.03154281,-0.24142432
-0.05125707,0.12029384,0.0039428514,-0.24142432
0.042057086,0.16854186,-0.015771406,0.24142432
-0.06308562,0.16047792,-0.026285678,-0.24142432
-0.035485666,0.12566632,0.007885703,-0.24142432
-0.04731422,0.16107957,-0.04731422,-0.36213648
-0.03154281,0.12671348,0.007885703,-0.24142432
0.05125707,0.12029384,-0.0039428514,0.24142432
-0.035485666,0.1243606,-0.019714259,-0.24142432
0.057828493,0.16422306,-0.010514271,0.24142432
-0.03154281,0.1675551,-0.036799952,-0.24142432
0.03154281,0.1268974,0.0039428514,0.24142432
-0.06308562,0.1595279,-0.03154281,-0.24142432
-0.04731422,0.12189857,0.0039428514,-0.24142432
0.02759996,0.12763032,-0.007885703,0.24142432
-0.057828493,0.16244638,-0.026285678,-0.24142432
0.007885703,0.12763032,0.02759996,0.12071216
-0.04731422,0.16656248,-0.021028543,-0.24142432
0.04731422,0.16788466,0.0,0.24142432
0.026285678,0.2082031,-0.059142776,-0.36213648
-0.039428517,0.12417294,-0.011828555,-0.24142432
0.03154281,0.1268974,0.0039428514,0.24142432
0.073599905,0.28915203,-0.06439991,0.36213648
-0.021028543,0.17187059,-0.021028543,-0.24142432
-0.03154281,0.12695862,0.0,-0.24142432
0.07491418,0.204433,0.0105142705,0.48284864
-0.0052571357,0.16919652,-0.042057086,-0.36213648
-0.03154281,0.1264064,0.011828555,-0.24142432
0.06834276,0.1590942,0.021028543,0.24142432
0.0,0.21793154,-0.0065714195,-0.24142432
-0.052571356,0.16598071,0.010514271,-0.24142432
0.03154281,0.1714681,-0.0052571357,0.24142432
0.019714259,0.21067733,-0.052571356,-0.36213648
-0.06308562,0.16125105,-0.021028543,-0.24142432
-0.052571356,0.16329482,-0.03154281,-0.24142432
0.015771406,0.12835908,0.019714259,0.24142432
0.042057086,0.16919652,-0.0052571357,0.24142432
0.0,0.17049827,-0.036799952,0.24142432
0.0,0.17243248,-0.026285678,-0.36213648
0.035485666,0.12566632,0.007885703,0.24142432
0.042057086,0.16796696,-0.021028543,0.24142432
-0.04731422,0.16581413,-0.026285678,-0.24142432
0.04731422,0.16780233,-0.0052571357,0.24142432
-0.052571356,0.16556391,-0.015771406,-0.24142432
-0.04337137,0.122851335,-0.011828555,-0.24142432
0.007885703,0.12841961,0.02365711,0.12071216
0.035485666,0.1259135,0.0,0.24142432
-0.052571356,0.16598071,-0.010514271,-0.24142432
0.078857034,0.2494701,0.0,0.36213648
-0.036799952,0.1664795,-0.036799952,-0.24142432
-0.039428517,0.12373397,0.015771406,-0.24142432
0.026285678,0.21483822,-0.026285678,-0.24142432
-0.04731422,0.12138736,0.011828555,-0.24142432
0.052571356,0.16598071,0.010514271,0.24142432
-0.03154281,0.17025495,-0.021028543,-0.24142432
0.011828555,0.1264064,0.03154281,0.12071216
0.04337137,0.12335648,0.0039428514,0.24142432
-0.052571356,0.16556391,-0.015771406,-0.24142432
0.04731422,0.16780233,0.0052571357,0.24142432
-0.02759996,0.12689738,0.015771406,-0.24142432
0.036799952,0.16976726,0.015771406,0.24142432
-0.03154281,0.1264064,-0.011828555,-0.24142432
0.007885703,0.12763032,0.02759996,0.12071216
0.052571356,0.16623029,0.0052571357,0.24142432
-0.039428517,0.12473505,0.0,-0.24142432
0.073599905,0.2960939,0.009199988,0.36213648
-0.036799952,0.16845986,-0.026285678,-0.24142432
-0.04337137,0.12335648,-0.0039428514,-0.24142432
-0.03154281,0.1714681,-0.0052571357,-0.24142432
0.013142839,0.2140327,-0.039428517,-0.24142432
-0.0052571357,0.17363042,-0.015771406,-0.24142432
0.03154281,0.1714681,-0.0052571357,0.12071216
0.02759996,0.1278129,0.0039428514,0.24142432
-0.06834276,0.1590942,-0.021028543,-0.24142432
0.035485663,0.21505842,-0.0026285679,0.36213648
0.032857098,0.21190362,-0.039428517,-0.36213648
-0.04337137,0.12316729,-0.007885703,-0.24142432
0.04731422,0.1675551,-0.010514271,0.24142432
-0.036799952,0.1704172,-0.0052571357,-0.24142432
0.026285678,0.21281868,-0.039428517,-0.24142432
-0.06834276,0.16013311,-0.010514271,-0.24142432
0.042057086,0.16927817,0.0,0.24142432
-0.036799952,0.16976726,-0.015771406,-0.24142432
0.026285678,0.17114544,-0.021028543,0.36213648
0.019714259,0.21463713,-0.032857098,-0.24142432
-0.0052571357,0.17426595,-0.0052571357,-0.24142432
-0.057828493,0.16150793,0.03154281,-0.24142432
-0.0065714195,0.21544039,-0.032857098,-0.24142432
-0.0065714195,0.21544039,-0.032857098,-0.24142432
-0.010514271,0.17402789,-0.0052571357,0.24142432
0.019714259,0.21220908,-0.045999937,-0.24142432
-0.013142839,0.21723689,-0.013142839,-0.24142432
0.036799952,0.17017376,0.010514271,0.24142432
-0.0065714195,0.21634051,-0.026285678,-0.24142432
-0.06834276,0.15970105,0.015771406,-0.24142432
0.02365711,0.12841961,0.007885703,0.24142432
0.0052571357,0.17402789,-0.010514271,0.24142432
0.0,0.21644029,-0.026285678,-0.24142432
-0.04731422,0.16780233,-0.0052571357,-0.24142432
0.0065714195,0.2130215,-0.045999937,-0.24142432
-0.021028543,0.17283271,-0.010514271,-0.24142432
0.015771406,0.17363042,-0.0052571357,0.24142432
-0.019714259,0.21463713,-0.032857098,-0.24142432
-0.06308562,0.16184981,0.015771406,-0.24142432
-0.013142839,0.2140327,-0.039428517,-0.24142432
-0.0052571357,0.1704172,0.036799952,0.12071216
0.026285678,0.17243248,0.0,0.24142432
0.013142839,0.2140327,-0.039428517,-0.24142432
-0.026285678,0.17243248,0.0,-0.24142432
-0.0052571357,0.17235231,0.026285678,0.12071216
0.042057086,0.16919652,-0.0052571357,0.24142432
0.0065714195,0.21149564,-0.052571356,-0.24142432
-0.015771406,0.17339149,-0.010514271,-0.24142432
0.03154281,0.1714681,-0.0052571357,0.24142432
0.0,0.21443585,-0.039428517,-0.24142432
-0.06308562,0.16227615,0.010514271,-0.24142432
0.0,0.21443585,-0.039428517,-0.24142432
-0.026285678,0.17235231,0.0052571357,-0.24142432
0.026285678,0.17235231,-0.0052571357,0.24142432
0.013142839,0.21513952,-0.032857098,-0.24142432
-0.042057086,0.16927817,0.0,-0.24142432
0.04731422,0.16656248,-0.021028543,0.36213648
0.013142839,0.2160409,-0.026285678,-0.24142432
0.042057086,0.16919652,0.0052571357,0.24142432
0.0032857098,0.21493812,-0.036142807,-0.3017804
0.03154281,0.17154868,0.0,0.24142432
-0.010514271,0.17211162,-0.026285678,0.24142432
0.013142839,0.2127172,-0.045999937,-0.24142432
0.0065714195,0.21753487,-0.013142839,-0.24142432
0.013142839,0.2127172,-0.045999937,-0.24142432
-0.08411417,0.15271236,0.0052571357,-0.36213648
0.010514271,0.17410728,0.0,0.24142432
0.013142839,0.21673936,-0.019714259,-0.24142432
-0.057828493,0.16380177,0.015771406,-0.24142432
0.039428517,0.21281868,-0.026285678,-0.24142432
-0.05519992,0.118536346,0.0039428514,-0.24142432
0.052571356,0.21149565,0.0065714195,0.36213648
-0.036799952,0.16976726,-0.015771406,-0.24142432
-0.059142776,0.11561503,0.015771406,-0.24142432
