x,y,z,Doppler
-0.03154281,0.14951171,-0.08411417,-0.48284864
0.042057086,0.16919652,0.0052571357,0.24142432
0.057828493,0.16150793,-0.03154281,0.36213648
0.0,0.19447632,-0.098571286,-0.24142432
-0.039428517,0.19668429,-0.085428454,-0.36213648
0.036799952,0.16845986,0.026285678,0.24142432
0.078857034,0.20284519,-0.013142839,0.24142432
0.036799952,0.15839781,-0.06308562,-0.36213648
-0.052571356,0.1609079,-0.042057086,-0.24142432
-0.06308562,0.16184981,-0.015771406,-0.36213648
0.036799952,0.17049827,0.0,0.24142432
-0.019714259,0.2135277,-0.039428517,-0.24142432
-0.078857034,0.20059739,-0.032857098,-0.24142432
0.052571356,0.21118915,-0.013142839,0.24142432
0.052571356,0.2090311,-0.032857098,0.36213648
-0.026285678,0.21483822,-0.026285678,-0.36213648
0.032857098,0.2155406,0.0,0.24142432
0.026285678,0.21281868,-0.039428517,0.24142432
-0.026285678,0.2062233,-0.065714195,-0.24142432
-0.032857098,0.21513952,-0.013142839,-0.24142432
0.032857098,0.21513952,-0.013142839,0.24142432
0.019714259,0.2135277,-0.039428517,-0.36213648
0.019714259,0.21067733,-0.052571356,-0.48284864
0.021028543,0.16796696,0.042057086,0.12071216
0.019714259,0.2155406,-0.026285678,0.12071216
0.0065714195,0.20559412,-0.072285615,-0.48284864
0.026285678,0.16845986,0.036799952,0.12071216
0.078857034,0.22156684,-0.032199956,0.3017804
0.0,0.21443585,-0.039428517,-0.36213648
0.03154281,0.17154868,0.0,0.24142432
0.026285678,0.21483822,-0.026285678,0.24142432
0.039428517,0.21433513,0.0065714195,0.24142432
0.026285678,0.21483822,-0.026285678,0.24142432
0.032857098,0.2139318,-0.026285678,0.24142432
-0.078857034,0.15522537,0.010514271,-0.24142432
0.045999937,0.21057482,0.032857098,0.24142432
0.015771406,0.17339149,0.010514271,0.24142432
0.045999937,0.21149564,-0.026285678,0.24142432
-0.02365711,0.26044562,-0.007885703,-0.24142432
-0.073599905,0.15813586,0.0,-0.24142432
0.032857098,0.21544039,-0.0065714195,0.24142432
0.0,0.21443585,-0.039428517,0.24142432
0.0065714195,0.21149564,-0.052571356,-0.36213648
-0.06308562,0.16253142,-0.0052571357,-0.24142432
0.039428517,0.21159534,0.03417138,0.3017804
0.013142839,0.21513952,-0.032857098,0.12071216
0.0065714195,0.20975292,-0.059142776,-0.36213648
-0.06834276,0.1590942,-0.021028543,-0.24142432
0.0052571357,0.17235231,0.026285678,0.12071216
0.021028543,0.17307241,0.0052571357,0.24142432
0.0065714195,0.21433513,-0.039428517,0.24142432
-0.078857034,0.1554922,0.0052571357,-0.24142432
0.026285678,0.17243248,0.0,0.24142432
0.013142839,0.2127172,-0.045999937,0.24142432
-0.015771406,0.1175486,-0.05519992,-0.36213648
-0.06308562,0.16227615,-0.010514271,-0.24142432
0.042057086,0.16927817,0.0,0.24142432
0.019714259,0.2135277,-0.039428517,0.24142432
-0.032857098,0.2090311,-0.052571356,-0.24142432
-0.057828493,0.16447529,-0.0052571357,-0.24142432
0.036799952,0.17049827,0.0,0.24142432
0.0065714195,0.21634051,-0.026285678,0.24142432
-0.06308562,0.16227615,0.010514271,-0.24142432
0.036799952,0.17049827,0.0,0.24142432
0.013142839,0.21723689,-0.013142839,0.24142432
