x,y,z,Doppler
-0.026285678,0.16845986,-0.036799952,0.24142432
0.015771406,0.1717097,-0.026285678,-0.36213648
-0.04731422,0.1675551,-0.010514271,0.24142432
0.015771406,0.1717097,-0.026285678,-0.36213648
0.010514271,0.17378952,-0.010514271,-0.36213648
0.021028543,0.17025495,-0.03154281,-0.48284864
-0.0052571357,0.17402789,-0.010514271,0.36213648
0.03154281,0.17082216,0.015771406,-0.24142432
-0.015771406,0.12597522,-0.03154281,0.36213648
0.042057086,0.16722488,0.026285678,-0.36213648
0.03154281,0.1268974,0.0039428514,-0.36213648
-0.014457122,0.19483566,0.010514271,0.3017804
0.04731422,0.16788466,0.0,-0.36213648
0.019714259,0.21463713,0.032857098,0.24142432
0.04731422,0.16536644,0.0026285676,-0.36213648
0.01642855,0.1488988,-0.022342827,0.36213648
0.04731422,0.16581413,-0.026285678,-0.36213648
0.057828493,0.1603918,0.036799952,-0.36213648
-0.022999968,0.15044695,0.011171414,0.24142432
0.045999937,0.2127172,-0.013142839,0.36213648
0.052571356,0.16422306,-0.026285678,-0.36213648
-0.013142839,0.21118915,0.052571356,0.12071216
0.065714195,0.2062233,-0.026285678,0.36213648
0.052571356,0.16623029,-0.0052571357,-0.24142432
0.03154281,0.16862383,0.03154281,-0.36213648
0.011828555,0.12417294,-0.039428517,0.6035608
0.057828493,0.1603918,-0.036799952,-0.48284864
-0.02759996,0.1278129,0.0039428514,0.36213648
0.052571356,0.20995869,-0.026285678,0.36213648
0.06834276,0.1590942,-0.021028543,-0.36213648
-0.010514271,0.17283271,0.021028543,0.24142432
0.045999937,0.21220908,-0.019714259,0.24142432
0.057828493,0.16380177,-0.015771406,-0.36213648
0.021028543,0.16656248,0.04731422,-0.12071216
-0.021028543,0.17114544,0.026285678,0.24142432
0.06308562,0.16184981,-0.015771406,-0.36213648
-0.021028543,0.17243248,0.015771406,0.24142432
0.04731422,0.120358445,-0.019714259,-0.36213648
0.036799952,0.16976726,-0.015771406,-0.48284864
-0.026285678,0.17235231,0.0052571357,0.36213648
0.052571356,0.16422306,-0.026285678,-0.36213648
-0.02365711,0.12860107,0.0039428514,0.36213648
0.015771406,0.119320646,-0.05125707,0.36213648
0.052571356,0.16422306,-0.026285678,-0.36213648
0.04731422,0.16714223,-0.015771406,-0.36213648
0.052571356,0.16497864,-0.021028543,-0.36213648
0.04731422,0.16714223,-0.015771406,0.36213648
0.06308562,0.1595279,-0.03154281,-0.24142432
0.02365711,0.12566632,0.02759996,-0.24142432
0.06308562,0.16125105,-0.021028543,-0.36213648
0.0,0.17370999,0.015771406,0.36213648
0.021028543,0.16919652,0.036799952,-0.24142432
0.06308562,0.16047792,-0.026285678,-0.24142432
-0.013142839,0.20284519,0.078857034,0.12071216
0.057828493,0.16244638,-0.026285678,-0.24142432
0.04731422,0.16253142,0.042057086,-0.36213648
0.036799952,0.16919652,-0.021028543,0.36213648
0.052571356,0.16329482,-0.03154281,-0.36213648
0.037457094,0.19231845,0.0006571419,0.3017804
0.052571356,0.16497864,-0.021028543,-0.24142432
0.042057086,0.16522972,-0.036799952,-0.24142432
0.057828493,0.16150793,0.03154281,-0.36213648
0.06308562,0.16227615,0.010514271,-0.48284864
0.021028543,0.17307241,-0.0052571357,0.36213648
0.007885703,0.13004363,0.011828555,-0.24142432
0.0,0.17434523,-0.0052571357,0.36213648
0.042714227,0.14572833,0.007885703,-0.42249256
-0.035485666,0.1243606,0.019714259,0.24142432
0.021028543,0.17243248,-0.015771406,0.36213648
0.021028543,0.16919652,-0.036799952,-0.24142432
0.029571386,0.14922625,0.011828555,-0.3017804
0.021028543,0.17307241,-0.0052571357,0.36213648
0.03154281,0.1268974,0.0039428514,-0.36213648
0.026285678,0.17235231,-0.0052571357,0.36213648
0.042057086,0.16919652,0.0052571357,-0.36213648
0.013142839,0.21723689,0.013142839,0.24142432
0.04731422,0.1675551,0.010514271,-0.24142432
0.0,0.17410728,0.010514271,0.24142432
-0.0052571357,0.17307241,0.021028543,0.24142432
0.04731422,0.16714223,-0.015771406,-0.36213648
-0.015771406,0.12980431,-0.0039428514,0.36213648
0.052571356,0.16556391,-0.015771406,-0.24142432
0.042057086,0.16253142,0.04731422,-0.24142432
0.057828493,0.16380177,-0.015771406,-0.36213648
-0.010514271,0.17339149,0.015771406,0.24142432
0.04731422,0.16656248,-0.021028543,-0.36213648
-0.0052571357,0.17426595,-0.0052571357,0.36213648
0.042057086,0.16919652,0.0052571357,-0.36213648
0.010514271,0.17402789,-0.0052571357,0.36213648
0.0052571357,0.17402789,-0.010514271,0.36213648
0.036799952,0.1664795,-0.036799952,-0.24142432
0.019714259,0.12436059,0.035485666,-0.24142432
0.021028543,0.17243248,-0.015771406,0.36213648
0.042057086,0.16522972,-0.036799952,-0.24142432
0.026285678,0.16422306,0.052571356,-0.12071216
0.010514271,0.17378952,-0.010514271,0.24142432
0.03154281,0.16631341,-0.042057086,-0.36213648
0.03154281,0.12473506,0.02365711,-0.24142432
0.057828493,0.1603918,-0.036799952,-0.36213648
0.036799952,0.17017376,0.010514271,-0.24142432
0.036799952,0.16845986,-0.026285678,0.24142432
0.057828493,0.1603918,-0.036799952,-0.24142432
0.044685654,0.16526645,0.031542815,-0.24142432
0.042057086,0.16722488,-0.026285678,0.36213648
0.052571356,0.16329482,-0.03154281,-0.36213648
0.036799952,0.16919652,-0.021028543,0.24142432
0.057828493,0.16244638,-0.026285678,-0.24142432
0.042057086,0.16919652,-0.0052571357,0.36213648
0.052571356,0.16329482,-0.03154281,-0.36213648
0.04731422,0.16656248,-0.021028543,0.24142432
0.04337137,0.12335648,-0.0039428514,-0.24142432
-0.015771406,0.16714223,0.04731422,0.12071216
0.04731422,0.12138736,-0.011828555,-0.48284864
0.0,0.17315224,0.021028543,0.24142432
0.04731422,0.16780233,-0.0052571357,-0.36213648
-0.015771406,0.1717097,0.026285678,0.24142432
0.042057086,0.16796696,-0.021028543,-0.48284864
0.04731422,0.16656248,-0.021028543,-0.48284864
0.010514271,0.17402789,0.0052571357,0.36213648
0.03154281,0.1264064,-0.011828555,-0.48284864
-0.02365711,0.12714216,0.019714259,0.24142432
0.0052571357,0.17363042,-0.015771406,0.36213648
0.02759996,0.1278129,-0.0039428514,-0.36213648
0.010514271,0.17339149,-0.015771406,0.36213648
0.04731422,0.16107957,-0.04731422,-0.24142432
0.044685654,0.14318433,0.02694282,-0.3017804
0.026285678,0.17114544,-0.021028543,0.36213648
0.036799952,0.16219097,-0.052571356,-0.36213648
0.02365711,0.12811662,0.011828555,-0.24142432
0.021028543,0.17307241,-0.0052571357,0.36213648
0.04731422,0.16780233,-0.0052571357,-0.36213648
0.010514271,0.17410728,0.0,0.36213648
0.039428517,0.12316729,-0.019714259,-0.36213648
-0.015771406,0.17299254,0.015771406,0.24142432
0.052571356,0.16329482,-0.03154281,-0.36213648
-0.019714259,0.12926424,0.0039428514,0.36213648
0.042057086,0.16796696,-0.021028543,0.36213648
0.057828493,0.16244638,-0.026285678,-0.36213648
0.03154281,0.12068092,-0.039428517,0.36213648
0.052571356,0.16219097,-0.036799952,-0.24142432
0.0407428,0.14585522,-0.009199988,-0.24142432
-0.015771406,0.16184981,0.06308562,0.12071216
0.026285678,0.17114544,-0.021028543,0.36213648
0.042057086,0.16397043,-0.042057086,-0.24142432
0.035485666,0.12585175,-0.0039428514,-0.36213648
0.021028543,0.17283271,-0.010514271,0.36213648
0.046657078,0.14387138,0.016428549,-0.3017804
0.015771406,0.17299254,0.015771406,0.36213648
0.057828493,0.16380177,-0.015771406,-0.48284864
-0.0052571357,0.1714681,0.03154281,0.24142432
0.057828493,0.16321018,-0.021028543,-0.36213648
0.03154281,0.17082216,-0.015771406,0.36213648
0.04337137,0.12335648,0.0039428514,-0.36213648
0.010514271,0.17283271,-0.021028543,0.48284864
0.04731422,0.12189857,-0.0039428514,-0.48284864
0.026285678,0.17235231,-0.0052571357,0.36213648
0.021028543,0.17315224,0.0,0.36213648
0.035485666,0.12585175,-0.0039428514,-0.36213648
-0.010514271,0.17339149,0.015771406,0.24142432
0.04337137,0.12240763,-0.015771406,-0.36213648
-0.015771406,0.12980431,-0.0039428514,0.36213648
0.036799952,0.17017376,-0.010514271,0.24142432
0.03154281,0.12473506,-0.02365711,-0.36213648
0.019714259,0.12183478,0.04337137,-0.24142432
-0.035485666,0.1243606,0.019714259,0.24142432
0.0052571357,0.17363042,-0.015771406,0.36213648
0.039428517,0.12373397,0.015771406,-0.36213648
0.021028543,0.17307241,0.0052571357,0.36213648
0.04731422,0.24734226,-0.07097133,0.24142432
-0.007885703,0.13052092,-0.0039428514,0.36213648
0.04337137,0.122851335,-0.011828555,-0.36213648
0.04731422,0.16581413,-0.026285678,0.36213648
0.04731422,0.16380179,-0.036799952,-0.24142432
-0.02759996,0.12763032,0.007885703,0.24142432
0.010514271,0.17378952,-0.010514271,0.24142432
0.0052571357,0.17363042,-0.015771406,0.36213648
0.039428517,0.12417294,-0.011828555,-0.36213648
0.0,0.17370999,0.015771406,0.24142432
0.04731422,0.16489485,-0.03154281,-0.36213648
-0.02759996,0.12763032,0.007885703,0.36213648
0.0052571357,0.17307241,-0.021028543,0.24142432
0.036799952,0.1675551,-0.03154281,-0.24142432
0.02759996,0.12634489,0.019714259,-0.36213648
0.015771406,0.17351095,-0.007885704,0.36213648
0.021028543,0.11273098,-0.13142839,-0.12071216
0.03154281,0.1714681,0.0052571357,-0.36213648
0.029571386,0.12726319,-0.0019714257,-0.3017804
0.021028543,0.16796696,-0.042057086,0.24142432
0.036799952,0.16845986,-0.026285678,-0.36213648
0.03679995,0.1453242,0.028257105,-0.3017804
0.010514271,0.17283271,-0.021028543,0.36213648
0.015771406,0.17363042,-0.0052571357,0.36213648
0.035485666,0.12585175,-0.0039428514,-0.36213648
-0.010514271,0.17378952,0.010514271,0.24142432
0.042057086,0.16796696,-0.021028543,-0.36213648
0.02365711,0.12714216,0.019714259,-0.24142432
-0.021028543,0.17187059,0.021028543,0.24142432
0.026285678,0.1704172,-0.026285678,0.24142432
0.03154281,0.1695229,-0.026285678,-0.36213648
0.02365711,0.12646787,0.02365711,-0.24142432
-0.0052571357,0.17426595,-0.0052571357,0.24142432
-0.0052571357,0.17363042,-0.015771406,0.36213648
0.015771406,0.24341424,-0.09462844,0.36213648
0.039428517,0.12473505,0.0,-0.36213648
-0.015771406,0.1717097,0.026285678,0.24142432
0.03154281,0.16489485,-0.04731422,-0.36213648
-0.0039428514,0.13052092,0.007885703,0.24142432
0.010514271,0.17378952,-0.010514271,0.24142432
0.03154281,0.16862383,-0.03154281,-0.24142432
0.02365711,0.12860107,0.0039428514,-0.36213648
0.0052571357,0.17363042,-0.015771406,0.36213648
0.03154281,0.12671348,-0.007885703,-0.36213648
-0.021028543,0.1590942,0.06834276,0.12071216
0.010514271,0.17283271,0.021028543,0.24142432
0.036799952,0.16845986,-0.026285678,-0.36213648
0.026285678,0.17114544,-0.021028543,0.36213648
0.036799952,0.16522972,-0.042057086,-0.24142432
-0.019714259,0.12908371,0.007885703,0.24142432
0.010514271,0.17211162,-0.026285678,0.36213648
0.039428517,0.12448554,0.007885703,-0.36213648
0.010514271,0.17410728,0.0,0.36213648
0.05125707,0.119775794,-0.011828555,-0.36213648
0.019714259,0.12316729,0.039428517,-0.12071216
0.03154281,0.17025495,-0.021028543,0.24142432
0.038114235,0.1461139,0.017742831,-0.36213648
0.010514271,0.17410728,0.0,0.36213648
0.04337137,0.122851335,-0.011828555,-0.36213648
0.039428517,0.11958094,0.035485666,-0.12071216
0.03154281,0.17025495,-0.021028543,0.24142432
0.04731422,0.16380179,-0.036799952,-0.24142432
0.010514271,0.17402789,0.0052571357,0.36213648
0.04731422,0.12196232,0.0,-0.36213648
0.026285678,0.17211162,0.010514271,0.24142432
0.078857034,0.15522537,-0.010514271,-0.24142432
0.057828493,0.16380177,-0.015771406,0.36213648
0.052571356,0.16329482,-0.03154281,-0.24142432
0.021028543,0.118585475,-0.12617125,-0.12071216
0.026285678,0.17211162,0.010514271,0.24142432
0.03154281,0.1264064,0.011828555,-0.36213648
0.039428517,0.12448554,-0.007885703,-0.24142432
0.02365711,0.11350152,-0.041399945,-0.24142432
-0.009857129,0.12907562,-0.0019714257,0.36213648
0.03154281,0.17122616,-0.010514271,0.24142432
0.02759996,0.12634489,-0.019714259,-0.36213648
0.011828555,0.12535667,0.035485666,-0.24142432
0.026285678,0.17211162,-0.010514271,0.36213648
0.042057086,0.16722488,-0.026285678,-0.24142432
0.010514271,0.11997568,-0.12617125,-0.12071216
0.010514271,0.17410728,0.0,0.36213648
0.04731422,0.12196232,0.0,-0.36213648
0.057828493,0.16244638,-0.026285678,-0.24142432
0.039428517,0.12247112,0.02365711,-0.36213648
0.015771406,0.17339149,-0.010514271,0.24142432
0.042057086,0.16631341,-0.03154281,-0.24142432
0.04731422,0.16738608,0.0105142705,-0.36213648
0.021028543,0.17243248,-0.015771406,0.36213648
0.045999937,0.14095618,0.035485663,-0.3017804
0.0052571357,0.17402789,-0.010514271,0.36213648
