x,y,z,Doppler
-0.07097133,0.09918607,0.04731422,-0.24142432
0.05125707,0.12029384,0.0039428514,0.36213648
0.035485666,0.12535667,-0.011828555,-0.24142432
-0.07097133,0.10257633,0.039428517,0.36213648
-0.08017132,0.12761383,0.017742831,-0.3017804
0.02365711,0.12841961,0.007885703,0.24142432
0.074257046,0.17175291,-0.049942788,-0.36213648
-0.11039984,0.12992896,0.036799952,0.36213648
-0.09627129,0.13635069,-0.0407428,-0.3017804
0.029571388,0.119969696,-0.0059142765,-0.36213648
-0.11039984,0.13245691,0.026285678,-0.24142432
0.06834276,0.15970105,0.015771406,0.36213648
0.05125707,0.11873291,-0.019714259,-0.12071216
-0.009199987,0.12116942,0.013142838,-0.12071216
0.04337137,0.122851335,-0.011828555,-0.12071216
-0.07097133,0.10097245,0.04337137,-0.24142432
0.05125707,0.11873291,0.019714259,0.24142432
0.04731422,0.120938286,0.015771406,-0.24142432
-0.06702848,0.10189205,0.04731422,0.12071216
0.04337137,0.12113095,0.02365711,0.24142432
0.039428517,0.11541317,0.04731422,-0.36213648
0.04337137,0.12316729,0.007885703,0.24142432
0.022780921,0.15110451,-0.011828556,-0.12071216
-0.02365711,0.19076109,-0.02759996,0.0
0.059142776,0.11115908,0.035485666,-0.48284864
-0.07491418,0.09808277,0.04337137,0.24142432
0.015771406,0.12240763,0.04337137,0.12071216
0.05519992,0.11185616,0.039428517,-0.36213648
-0.078857034,0.09303964,0.04731422,0.24142432
0.05519992,0.11833945,-0.007885703,0.24142432
0.039428517,0.12068092,0.03154281,-0.36213648
-0.08279989,0.08954879,0.04731422,-0.24142432
0.007885703,0.14671397,0.03088567,-0.06035608
0.06308562,0.11399005,0.011828555,-0.36213648
-0.06308562,0.08998175,0.07097133,0.24142432
0.059142776,0.116419025,0.007885703,0.24142432
0.015771406,0.12373397,-0.039428517,-0.24142432
-0.06308562,0.10607813,0.04337137,-0.24142432
0.04337137,0.12029384,0.02759996,0.36213648
0.078857034,0.15234998,-0.03154281,-0.24142432
0.078857034,0.15558106,0.0,0.36213648
0.04337137,0.119320646,0.03154281,-0.36213648
-0.078857034,0.09092702,0.05125707,0.24142432
0.011828555,0.12974441,-0.011828555,-0.24142432
0.025628535,0.12566374,0.025628535,0.3017804
0.03154281,0.123922296,0.02759996,-0.24142432
-0.013142839,0.11990107,0.023657111,0.040237386
0.05519992,0.11801057,0.011828555,-0.24142432
-0.04731422,0.112410724,0.04731422,0.12071216
0.02365711,0.12214036,-0.007885704,0.12071216
0.015771406,0.120938286,0.04731422,-0.24142432
0.03154281,0.12068092,0.039428517,0.24142432
0.06308562,0.11213379,0.02365711,-0.48284864
-0.07491418,0.08672664,0.06308562,-0.36213648
-0.021685684,0.12093188,0.009857129,0.0
0.015771406,0.12835908,0.019714259,0.24142432
0.02365711,0.12646787,0.02365711,0.24142432
-0.05519992,0.11801057,0.011828555,-0.12071216
0.03154281,0.12597522,-0.015771406,0.12071216
-0.025628537,0.114503205,0.04139994,-0.06035608
-0.03154281,0.12229113,-0.003942851,0.0
