x,y,z,Doppler
-0.12617125,0.10259102,0.06308562,0.24142432
-0.039428517,0.25756454,0.02365711,0.24142432
0.0,0.23409542,0.11039985,0.48284864
0.0039428514,0.12860107,0.02365711,-0.36213648
0.04731422,0.25623325,-0.02365711,0.12071216
-0.039428517,0.24872118,0.07097133,0.24142432
0.032857098,0.18433042,0.11171413,0.36213648
0.015771406,0.12980431,0.0039428514,-0.24142432
0.007885703,0.10408086,0.078857034,-0.6035608
-0.0065714195,0.21149564,0.052571356,-0.24142432
0.02365711,0.25071335,0.07097133,0.12071216
0.02365711,0.11426248,0.059142776,-0.6035608
0.0,0.12473505,0.039428517,0.36213648
-0.02365711,0.21317966,0.14982836,-0.12071216
-0.039428517,0.22578746,0.12617125,0.24142432
-0.019714259,0.18209122,0.11828555,0.24142432
0.010514271,0.1301415,0.11565699,-0.72427297
-0.015771406,0.22866099,0.12617125,0.12071216
-0.039428517,0.19369759,0.09199987,0.24142432
0.03154281,0.16631341,0.042057086,0.24142432
0.0,0.073262125,0.04731422,0.48284864
-0.02759996,0.12029383,-0.04337137,0.36213648
0.0052571357,0.06507075,0.057828493,0.72427297
-0.019714259,0.15589929,0.15114264,-0.36213648
0.010514271,0.0644305,0.057828493,-0.8449851
0.039428517,0.20611855,0.059142776,0.24142432
0.010514271,0.08062553,0.03154281,-0.48284864
0.0039428514,0.09024054,0.09462844,0.8449851
-0.019714259,0.115294315,0.18399975,0.36213648
-0.032857098,0.1756943,0.124856964,-0.12071216
0.011171414,0.12921253,0.07162847,0.48284864
-0.007885703,0.07283649,-0.04731422,0.36213648
0.0,0.16788466,0.04731422,-0.24142432
0.0026285679,0.06953644,0.052571356,0.6035608
0.011828555,0.10058681,0.08279989,-0.8449851
-0.019714259,0.21067733,0.052571356,-0.36213648
-0.022999968,0.15865484,0.14457123,0.48284864
-0.052571356,0.17970404,0.11171413,-0.12071216
0.011828555,0.10658983,0.07491418,0.6035608
-0.045999937,0.18149738,0.11171413,-0.12071216
-0.09199987,0.15324524,0.124856964,0.12071216
-0.039428517,0.15837263,0.14457123,0.36213648
0.0039428514,0.101203136,0.08279989,-0.9656973
-0.052571356,0.13335618,0.16428548,0.48284864
0.0,0.07640141,0.042057086,0.48284864
